seq_id,cluster,source
38204,clean,pubmed-clean
38205,noised,pubmed-noised
38206,clean,pubmed-clean
38207,clean,pubmed-clean
38208,repetitive,pubmed-repetitive
38209,noised,pubmed-noised
38210,repetitive,pubmed-repetitive
38211,clean,pubmed-clean
38212,noised,pubmed-noised
38213,clean,pubmed-clean
38214,noised,pubmed-noised
38215,repetitive,pubmed-repetitive
38216,noised,pubmed-noised
38217,clean,pubmed-clean
38218,noised,pubmed-noised
38219,clean,pubmed-clean
38220,repetitive,pubmed-repetitive
38221,noised,pubmed-noised
38222,repetitive,pubmed-repetitive
38223,repetitive,pubmed-repetitive
38224,clean,pubmed-clean
38225,noised,pubmed-noised
38226,clean,pubmed-clean
38227,noised,pubmed-noised
38228,repetitive,pubmed-repetitive
38229,noised,pubmed-noised
38230,noised,pubmed-noised
38231,noised,pubmed-noised
38232,clean,pubmed-clean
38233,clean,pubmed-clean
38234,noised,pubmed-noised
38235,repetitive,pubmed-repetitive
38236,clean,pubmed-clean
38237,clean,pubmed-clean
38238,clean,pubmed-clean
38239,repetitive,pubmed-repetitive
38240,noised,pubmed-noised
38241,noised,pubmed-noised
38242,clean,pubmed-clean
38243,clean,pubmed-clean
38244,noised,pubmed-noised
38245,clean,pubmed-clean
38246,clean,pubmed-clean
38247,clean,pubmed-clean
38248,clean,pubmed-clean
38249,clean,pubmed-clean
38250,repetitive,pubmed-repetitive
38251,clean,pubmed-clean
38252,clean,pubmed-clean
38253,repetitive,pubmed-repetitive
38254,repetitive,pubmed-repetitive
38255,repetitive,pubmed-repetitive
38256,clean,pubmed-clean
38257,repetitive,pubmed-repetitive
38258,clean,pubmed-clean
38259,repetitive,pubmed-repetitive
38260,noised,pubmed-noised
38261,clean,pubmed-clean
38262,clean,pubmed-clean
38263,repetitive,pubmed-repetitive
38264,repetitive,pubmed-repetitive
38265,clean,pubmed-clean
38266,repetitive,pubmed-repetitive
38267,clean,pubmed-clean
38268,repetitive,pubmed-repetitive
38269,clean,pubmed-clean
38270,repetitive,pubmed-repetitive
38271,noised,pubmed-noised
38272,clean,pubmed-clean
38273,repetitive,pubmed-repetitive
38274,noised,pubmed-noised
38275,clean,pubmed-clean
38276,clean,pubmed-clean
38277,noised,pubmed-noised
38278,repetitive,pubmed-repetitive
38279,clean,pubmed-clean
38280,clean,pubmed-clean
38281,noised,pubmed-noised
38282,clean,pubmed-clean
38283,clean,pubmed-clean
38284,clean,pubmed-clean
38285,noised,pubmed-noised
38286,clean,pubmed-clean
38287,repetitive,pubmed-repetitive
38288,clean,pubmed-clean
38289,repetitive,pubmed-repetitive
38290,repetitive,pubmed-repetitive
38291,clean,pubmed-clean
38292,repetitive,pubmed-repetitive
38293,repetitive,pubmed-repetitive
38294,clean,pubmed-clean
38295,clean,pubmed-clean
38296,noised,pubmed-noised
38297,noised,pubmed-noised
38298,noised,pubmed-noised
38299,clean,pubmed-clean
38300,clean,pubmed-clean
38301,clean,pubmed-clean
38302,clean,pubmed-clean
38303,clean,pubmed-clean
38304,noised,pubmed-noised
38305,noised,pubmed-noised
38306,noised,pubmed-noised
38307,repetitive,pubmed-repetitive
38308,noised,pubmed-noised
38309,repetitive,pubmed-repetitive
38310,clean,pubmed-clean
38311,clean,pubmed-clean
38312,clean,pubmed-clean
38313,repetitive,pubmed-repetitive
38314,repetitive,pubmed-repetitive
38315,clean,pubmed-clean
38316,clean,pubmed-clean
38317,noised,pubmed-noised
38318,clean,pubmed-clean
38319,clean,pubmed-clean
38320,clean,pubmed-clean
38321,clean,pubmed-clean
38322,clean,pubmed-clean
38323,repetitive,pubmed-repetitive
38324,repetitive,pubmed-repetitive
38325,noised,pubmed-noised
38326,repetitive,pubmed-repetitive
38327,clean,pubmed-clean
38328,repetitive,pubmed-repetitive
38329,repetitive,pubmed-repetitive
38330,noised,pubmed-noised
38331,clean,pubmed-clean
38332,clean,pubmed-clean
38333,clean,pubmed-clean
38334,repetitive,pubmed-repetitive
38335,noised,pubmed-noised
38336,noised,pubmed-noised
38337,clean,pubmed-clean
38338,clean,pubmed-clean
38339,repetitive,pubmed-repetitive
38340,noised,pubmed-noised
38341,noised,pubmed-noised
38342,repetitive,pubmed-repetitive
38343,repetitive,pubmed-repetitive
38344,noised,pubmed-noised
38345,clean,pubmed-clean
38346,repetitive,pubmed-repetitive
38347,noised,pubmed-noised
38348,noised,pubmed-noised
38349,repetitive,pubmed-repetitive
38350,repetitive,pubmed-repetitive
38351,clean,pubmed-clean
38352,repetitive,pubmed-repetitive
38353,noised,pubmed-noised
38354,repetitive,pubmed-repetitive
38355,repetitive,pubmed-repetitive
38356,noised,pubmed-noised
38357,noised,pubmed-noised
38358,clean,pubmed-clean
38359,clean,pubmed-clean
38360,noised,pubmed-noised
38361,clean,pubmed-clean
38362,repetitive,pubmed-repetitive
38363,clean,pubmed-clean
38364,noised,pubmed-noised
38365,clean,pubmed-clean
38366,repetitive,pubmed-repetitive
38367,clean,pubmed-clean
38368,repetitive,pubmed-repetitive
38369,noised,pubmed-noised
38370,repetitive,pubmed-repetitive
38371,clean,pubmed-clean
38372,noised,pubmed-noised
38373,clean,pubmed-clean
38374,clean,pubmed-clean
38375,repetitive,pubmed-repetitive
38376,clean,pubmed-clean
38377,repetitive,pubmed-repetitive
38378,clean,pubmed-clean
38379,clean,pubmed-clean
38380,clean,pubmed-clean
38381,clean,pubmed-clean
38382,noised,pubmed-noised
38383,noised,pubmed-noised
38384,noised,pubmed-noised
38385,noised,pubmed-noised
38386,repetitive,pubmed-repetitive
38387,noised,pubmed-noised
38388,noised,pubmed-noised
38389,noised,pubmed-noised
38390,clean,pubmed-clean
38391,noised,pubmed-noised
38392,noised,pubmed-noised
38393,clean,pubmed-clean
38394,clean,pubmed-clean
38395,clean,pubmed-clean
38396,repetitive,pubmed-repetitive
38397,repetitive,pubmed-repetitive
38398,clean,pubmed-clean
38399,noised,pubmed-noised
38400,clean,pubmed-clean
38401,noised,pubmed-noised
38402,noised,pubmed-noised
38403,repetitive,pubmed-repetitive
38404,repetitive,pubmed-repetitive
38405,noised,pubmed-noised
38406,noised,pubmed-noised
38407,noised,pubmed-noised
38408,clean,pubmed-clean
38409,clean,pubmed-clean
38410,noised,pubmed-noised
38411,repetitive,pubmed-repetitive
38412,repetitive,pubmed-repetitive
38413,repetitive,pubmed-repetitive
38414,repetitive,pubmed-repetitive
38415,noised,pubmed-noised
38416,noised,pubmed-noised
38417,clean,pubmed-clean
38418,clean,pubmed-clean
38419,repetitive,pubmed-repetitive
38420,noised,pubmed-noised
38421,noised,pubmed-noised
38422,noised,pubmed-noised
38423,clean,pubmed-clean
38424,clean,pubmed-clean
38425,clean,pubmed-clean
38426,repetitive,pubmed-repetitive
38427,clean,pubmed-clean
38428,noised,pubmed-noised
38429,clean,pubmed-clean
38430,clean,pubmed-clean
38431,noised,pubmed-noised
38432,repetitive,pubmed-repetitive
38433,noised,pubmed-noised
38434,noised,pubmed-noised
38435,clean,pubmed-clean
38436,noised,pubmed-noised
38437,clean,pubmed-clean
38438,repetitive,pubmed-repetitive
38439,noised,pubmed-noised
38440,clean,pubmed-clean
38441,repetitive,pubmed-repetitive
38442,repetitive,pubmed-repetitive
38443,repetitive,pubmed-repetitive
38444,noised,pubmed-noised
38445,repetitive,pubmed-repetitive
38446,noised,pubmed-noised
38447,repetitive,pubmed-repetitive
38448,repetitive,pubmed-repetitive
38449,clean,pubmed-clean
38450,repetitive,pubmed-repetitive
38451,repetitive,pubmed-repetitive
38452,clean,pubmed-clean
38453,repetitive,pubmed-repetitive
38454,clean,pubmed-clean
38455,noised,pubmed-noised
38456,clean,pubmed-clean
38457,clean,pubmed-clean
38458,clean,pubmed-clean
38459,noised,pubmed-noised
38460,clean,pubmed-clean
38461,clean,pubmed-clean
38462,repetitive,pubmed-repetitive
38463,noised,pubmed-noised
38464,repetitive,pubmed-repetitive
38465,noised,pubmed-noised
38466,repetitive,pubmed-repetitive
38467,noised,pubmed-noised
38468,repetitive,pubmed-repetitive
38469,clean,pubmed-clean
38470,repetitive,pubmed-repetitive
38471,clean,pubmed-clean
38472,repetitive,pubmed-repetitive
38473,noised,pubmed-noised
38474,clean,pubmed-clean
38475,repetitive,pubmed-repetitive
38476,clean,pubmed-clean
38477,noised,pubmed-noised
38478,repetitive,pubmed-repetitive
38479,repetitive,pubmed-repetitive
38480,repetitive,pubmed-repetitive
38481,clean,pubmed-clean
38482,noised,pubmed-noised
38483,clean,pubmed-clean
38484,repetitive,pubmed-repetitive
38485,repetitive,pubmed-repetitive
38486,repetitive,pubmed-repetitive
38487,clean,pubmed-clean
38488,clean,pubmed-clean
38489,repetitive,pubmed-repetitive
38490,noised,pubmed-noised
38491,clean,pubmed-clean
38492,noised,pubmed-noised
38493,clean,pubmed-clean
38494,repetitive,pubmed-repetitive
38495,repetitive,pubmed-repetitive
38496,clean,pubmed-clean
38497,clean,pubmed-clean
38498,clean,pubmed-clean
38499,repetitive,pubmed-repetitive
38500,clean,pubmed-clean
38501,clean,pubmed-clean
38502,noised,pubmed-noised
38503,noised,pubmed-noised
38504,clean,pubmed-clean
38505,clean,pubmed-clean
38506,repetitive,pubmed-repetitive
38507,repetitive,pubmed-repetitive
38508,noised,pubmed-noised
38509,clean,pubmed-clean
38510,repetitive,pubmed-repetitive
38511,repetitive,pubmed-repetitive
38512,repetitive,pubmed-repetitive
38513,repetitive,pubmed-repetitive
38514,noised,pubmed-noised
38515,noised,pubmed-noised
38516,repetitive,pubmed-repetitive
38517,clean,pubmed-clean
38518,noised,pubmed-noised
38519,noised,pubmed-noised
38520,clean,pubmed-clean
38521,clean,pubmed-clean
38522,clean,pubmed-clean
38523,noised,pubmed-noised
38524,repetitive,pubmed-repetitive
38525,clean,pubmed-clean
38526,clean,pubmed-clean
38527,repetitive,pubmed-repetitive
38528,clean,pubmed-clean
38529,repetitive,pubmed-repetitive
38530,noised,pubmed-noised
38531,clean,pubmed-clean
38532,repetitive,pubmed-repetitive
38533,repetitive,pubmed-repetitive
38534,clean,pubmed-clean
38535,clean,pubmed-clean
38536,repetitive,pubmed-repetitive
38537,repetitive,pubmed-repetitive
38538,clean,pubmed-clean
38539,clean,pubmed-clean
38540,clean,pubmed-clean
38541,noised,pubmed-noised
38542,repetitive,pubmed-repetitive
38543,repetitive,pubmed-repetitive
38544,clean,pubmed-clean
38545,clean,pubmed-clean
38546,noised,pubmed-noised
38547,clean,pubmed-clean
38548,repetitive,pubmed-repetitive
38549,repetitive,pubmed-repetitive
38550,clean,pubmed-clean
38551,clean,pubmed-clean
38552,noised,pubmed-noised
38553,repetitive,pubmed-repetitive
38554,clean,pubmed-clean
38555,repetitive,pubmed-repetitive
38556,clean,pubmed-clean
38557,noised,pubmed-noised
38558,repetitive,pubmed-repetitive
38559,noised,pubmed-noised
38560,clean,pubmed-clean
38561,clean,pubmed-clean
38562,clean,pubmed-clean
38563,clean,pubmed-clean
38564,clean,pubmed-clean
38565,repetitive,pubmed-repetitive
38566,repetitive,pubmed-repetitive
38567,repetitive,pubmed-repetitive
38568,noised,pubmed-noised
38569,clean,pubmed-clean
38570,noised,pubmed-noised
38571,clean,pubmed-clean
38572,repetitive,pubmed-repetitive
38573,clean,pubmed-clean
38574,clean,pubmed-clean
38575,clean,pubmed-clean
38576,repetitive,pubmed-repetitive
38577,repetitive,pubmed-repetitive
38578,clean,pubmed-clean
38579,repetitive,pubmed-repetitive
38580,clean,pubmed-clean
38581,clean,pubmed-clean
38582,clean,pubmed-clean
38583,noised,pubmed-noised
38584,noised,pubmed-noised
38585,clean,pubmed-clean
38586,clean,pubmed-clean
38587,clean,pubmed-clean
38588,clean,pubmed-clean
38589,noised,pubmed-noised
38590,clean,pubmed-clean
38591,noised,pubmed-noised
38592,noised,pubmed-noised
38593,repetitive,pubmed-repetitive
38594,noised,pubmed-noised
38595,clean,pubmed-clean
38596,repetitive,pubmed-repetitive
38597,clean,pubmed-clean
38598,clean,pubmed-clean
38599,repetitive,pubmed-repetitive
38600,repetitive,pubmed-repetitive
38601,repetitive,pubmed-repetitive
38602,clean,pubmed-clean
38603,clean,pubmed-clean
38604,repetitive,pubmed-repetitive
38605,noised,pubmed-noised
38606,repetitive,pubmed-repetitive
38607,noised,pubmed-noised
38608,noised,pubmed-noised
38609,repetitive,pubmed-repetitive
38610,repetitive,pubmed-repetitive
38611,noised,pubmed-noised
38612,clean,pubmed-clean
38613,clean,pubmed-clean
38614,repetitive,pubmed-repetitive
38615,clean,pubmed-clean
38616,noised,pubmed-noised
38617,repetitive,pubmed-repetitive
38618,repetitive,pubmed-repetitive
38619,clean,pubmed-clean
38620,repetitive,pubmed-repetitive
38621,noised,pubmed-noised
38622,clean,pubmed-clean
38623,clean,pubmed-clean
38624,clean,pubmed-clean
38625,clean,pubmed-clean
38626,noised,pubmed-noised
38627,clean,pubmed-clean
38628,repetitive,pubmed-repetitive
38629,clean,pubmed-clean
38630,noised,pubmed-noised
38631,noised,pubmed-noised
38632,clean,pubmed-clean
38633,clean,pubmed-clean
38634,clean,pubmed-clean
38635,noised,pubmed-noised
38636,clean,pubmed-clean
38637,clean,pubmed-clean
38638,repetitive,pubmed-repetitive
38639,clean,pubmed-clean
38640,noised,pubmed-noised
38641,clean,pubmed-clean
38642,clean,pubmed-clean
38643,noised,pubmed-noised
38644,clean,pubmed-clean
38645,repetitive,pubmed-repetitive
38646,repetitive,pubmed-repetitive
38647,noised,pubmed-noised
38648,clean,pubmed-clean
38649,noised,pubmed-noised
38650,noised,pubmed-noised
38651,repetitive,pubmed-repetitive
38652,clean,pubmed-clean
38653,clean,pubmed-clean
38654,noised,pubmed-noised
38655,noised,pubmed-noised
38656,repetitive,pubmed-repetitive
38657,clean,pubmed-clean
38658,noised,pubmed-noised
38659,noised,pubmed-noised
38660,clean,pubmed-clean
38661,repetitive,pubmed-repetitive
38662,noised,pubmed-noised
38663,repetitive,pubmed-repetitive
38664,clean,pubmed-clean
38665,noised,pubmed-noised
38666,clean,pubmed-clean
38667,clean,pubmed-clean
38668,repetitive,pubmed-repetitive
38669,clean,pubmed-clean
38670,clean,pubmed-clean
38671,clean,pubmed-clean
38672,clean,pubmed-clean
38673,clean,pubmed-clean
38674,repetitive,pubmed-repetitive
38675,repetitive,pubmed-repetitive
38676,repetitive,pubmed-repetitive
38677,repetitive,pubmed-repetitive
38678,clean,pubmed-clean
38679,repetitive,pubmed-repetitive
38680,clean,pubmed-clean
38681,noised,pubmed-noised
38682,repetitive,pubmed-repetitive
38683,clean,pubmed-clean
38684,repetitive,pubmed-repetitive
38685,noised,pubmed-noised
38686,repetitive,pubmed-repetitive
38687,clean,pubmed-clean
38688,noised,pubmed-noised
38689,noised,pubmed-noised
38690,noised,pubmed-noised
38691,clean,pubmed-clean
38692,clean,pubmed-clean
38693,repetitive,pubmed-repetitive
38694,clean,pubmed-clean
38695,noised,pubmed-noised
38696,clean,pubmed-clean
38697,noised,pubmed-noised
38698,clean,pubmed-clean
38699,noised,pubmed-noised
38700,noised,pubmed-noised
38701,clean,pubmed-clean
38702,repetitive,pubmed-repetitive
38703,repetitive,pubmed-repetitive
38704,noised,pubmed-noised
38705,noised,pubmed-noised
38706,clean,pubmed-clean
38707,clean,pubmed-clean
38708,noised,pubmed-noised
38709,clean,pubmed-clean
38710,clean,pubmed-clean
38711,clean,pubmed-clean
38712,repetitive,pubmed-repetitive
38713,clean,pubmed-clean
38714,repetitive,pubmed-repetitive
38715,repetitive,pubmed-repetitive
38716,clean,pubmed-clean
38717,clean,pubmed-clean
38718,clean,pubmed-clean
38719,repetitive,pubmed-repetitive
38720,clean,pubmed-clean
38721,noised,pubmed-noised
38722,noised,pubmed-noised
38723,clean,pubmed-clean
38724,noised,pubmed-noised
38725,noised,pubmed-noised
38726,repetitive,pubmed-repetitive
38727,clean,pubmed-clean
38728,repetitive,pubmed-repetitive
38729,noised,pubmed-noised
38730,clean,pubmed-clean
38731,repetitive,pubmed-repetitive
38732,noised,pubmed-noised
38733,repetitive,pubmed-repetitive
38734,repetitive,pubmed-repetitive
38735,clean,pubmed-clean
38736,clean,pubmed-clean
38737,repetitive,pubmed-repetitive
38738,noised,pubmed-noised
38739,clean,pubmed-clean
38740,noised,pubmed-noised
38741,repetitive,pubmed-repetitive
38742,noised,pubmed-noised
38743,noised,pubmed-noised
38744,clean,pubmed-clean
38745,clean,pubmed-clean
38746,clean,pubmed-clean
38747,clean,pubmed-clean
38748,clean,pubmed-clean
38749,clean,pubmed-clean
38750,clean,pubmed-clean
38751,repetitive,pubmed-repetitive
38752,noised,pubmed-noised
38753,repetitive,pubmed-repetitive
38754,clean,pubmed-clean
38755,repetitive,pubmed-repetitive
38756,clean,pubmed-clean
38757,repetitive,pubmed-repetitive
38758,repetitive,pubmed-repetitive
38759,clean,pubmed-clean
38760,repetitive,pubmed-repetitive
38761,noised,pubmed-noised
38762,clean,pubmed-clean
38763,clean,pubmed-clean
38764,repetitive,pubmed-repetitive
38765,repetitive,pubmed-repetitive
38766,clean,pubmed-clean
38767,clean,pubmed-clean
38768,repetitive,pubmed-repetitive
38769,repetitive,pubmed-repetitive
38770,repetitive,pubmed-repetitive
38771,repetitive,pubmed-repetitive
38772,clean,pubmed-clean
38773,noised,pubmed-noised
38774,clean,pubmed-clean
38775,noised,pubmed-noised
38776,clean,pubmed-clean
38777,repetitive,pubmed-repetitive
38778,clean,pubmed-clean
38779,noised,pubmed-noised
38780,noised,pubmed-noised
38781,noised,pubmed-noised
38782,noised,pubmed-noised
38783,clean,pubmed-clean
38784,noised,pubmed-noised
38785,noised,pubmed-noised
38786,noised,pubmed-noised
38787,clean,pubmed-clean
38788,noised,pubmed-noised
38789,clean,pubmed-clean
38790,clean,pubmed-clean
38791,noised,pubmed-noised
38792,clean,pubmed-clean
38793,noised,pubmed-noised
38794,clean,pubmed-clean
38795,clean,pubmed-clean
38796,repetitive,pubmed-repetitive
38797,noised,pubmed-noised
38798,noised,pubmed-noised
38799,noised,pubmed-noised
38800,noised,pubmed-noised
38801,repetitive,pubmed-repetitive
38802,clean,pubmed-clean
38803,clean,pubmed-clean
38804,clean,pubmed-clean
38805,noised,pubmed-noised
38806,noised,pubmed-noised
38807,repetitive,pubmed-repetitive
38808,noised,pubmed-noised
38809,clean,pubmed-clean
38810,repetitive,pubmed-repetitive
38811,clean,pubmed-clean
38812,clean,pubmed-clean
38813,repetitive,pubmed-repetitive
38814,repetitive,pubmed-repetitive
38815,noised,pubmed-noised
38816,clean,pubmed-clean
38817,noised,pubmed-noised
38818,noised,pubmed-noised
38819,repetitive,pubmed-repetitive
38820,noised,pubmed-noised
38821,repetitive,pubmed-repetitive
38822,clean,pubmed-clean
38823,clean,pubmed-clean
38824,clean,pubmed-clean
38825,repetitive,pubmed-repetitive
38826,repetitive,pubmed-repetitive
38827,clean,pubmed-clean
38828,noised,pubmed-noised
38829,repetitive,pubmed-repetitive
38830,clean,pubmed-clean
38831,noised,pubmed-noised
38832,repetitive,pubmed-repetitive
38833,noised,pubmed-noised
38834,repetitive,pubmed-repetitive
38835,noised,pubmed-noised
38836,clean,pubmed-clean
38837,repetitive,pubmed-repetitive
38838,clean,pubmed-clean
38839,repetitive,pubmed-repetitive
38840,repetitive,pubmed-repetitive
38841,noised,pubmed-noised
38842,repetitive,pubmed-repetitive
38843,clean,pubmed-clean
38844,repetitive,pubmed-repetitive
38845,noised,pubmed-noised
38846,clean,pubmed-clean
38847,clean,pubmed-clean
38848,clean,pubmed-clean
38849,noised,pubmed-noised
38850,noised,pubmed-noised
38851,repetitive,pubmed-repetitive
38852,noised,pubmed-noised
38853,clean,pubmed-clean
38854,repetitive,pubmed-repetitive
38855,repetitive,pubmed-repetitive
38856,repetitive,pubmed-repetitive
38857,clean,pubmed-clean
38858,noised,pubmed-noised
38859,clean,pubmed-clean
38860,clean,pubmed-clean
38861,noised,pubmed-noised
38862,clean,pubmed-clean
38863,clean,pubmed-clean
38864,clean,pubmed-clean
38865,clean,pubmed-clean
38866,noised,pubmed-noised
38867,clean,pubmed-clean
38868,noised,pubmed-noised
38869,clean,pubmed-clean
38870,noised,pubmed-noised
38871,clean,pubmed-clean
38872,clean,pubmed-clean
38873,noised,pubmed-noised
38874,clean,pubmed-clean
38875,clean,pubmed-clean
38876,clean,pubmed-clean
38877,clean,pubmed-clean
38878,clean,pubmed-clean
38879,clean,pubmed-clean
38880,clean,pubmed-clean
38881,clean,pubmed-clean
38882,clean,pubmed-clean
38883,clean,pubmed-clean
38884,repetitive,pubmed-repetitive
38885,noised,pubmed-noised
38886,repetitive,pubmed-repetitive
38887,repetitive,pubmed-repetitive
38888,noised,pubmed-noised
38889,noised,pubmed-noised
38890,repetitive,pubmed-repetitive
38891,clean,pubmed-clean
38892,repetitive,pubmed-repetitive
38893,clean,pubmed-clean
38894,noised,pubmed-noised
38895,noised,pubmed-noised
38896,repetitive,pubmed-repetitive
38897,repetitive,pubmed-repetitive
38898,noised,pubmed-noised
38899,clean,pubmed-clean
38900,clean,pubmed-clean
38901,clean,pubmed-clean
38902,clean,pubmed-clean
38903,clean,pubmed-clean
38904,clean,pubmed-clean
38905,repetitive,pubmed-repetitive
38906,clean,pubmed-clean
38907,repetitive,pubmed-repetitive
38908,clean,pubmed-clean
38909,clean,pubmed-clean
38910,repetitive,pubmed-repetitive
38911,repetitive,pubmed-repetitive
38912,clean,pubmed-clean
38913,noised,pubmed-noised
38914,clean,pubmed-clean
38915,noised,pubmed-noised
38916,noised,pubmed-noised
38917,noised,pubmed-noised
38918,clean,pubmed-clean
38919,clean,pubmed-clean
38920,clean,pubmed-clean
38921,repetitive,pubmed-repetitive
38922,noised,pubmed-noised
38923,clean,pubmed-clean
38924,clean,pubmed-clean
38925,repetitive,pubmed-repetitive
38926,repetitive,pubmed-repetitive
38927,clean,pubmed-clean
38928,repetitive,pubmed-repetitive
38929,clean,pubmed-clean
38930,noised,pubmed-noised
38931,clean,pubmed-clean
38932,clean,pubmed-clean
38933,noised,pubmed-noised
38934,clean,pubmed-clean
38935,repetitive,pubmed-repetitive
38936,repetitive,pubmed-repetitive
38937,clean,pubmed-clean
38938,clean,pubmed-clean
38939,repetitive,pubmed-repetitive
38940,noised,pubmed-noised
38941,clean,pubmed-clean
38942,clean,pubmed-clean
38943,clean,pubmed-clean
38944,clean,pubmed-clean
38945,clean,pubmed-clean
38946,clean,pubmed-clean
38947,noised,pubmed-noised
38948,noised,pubmed-noised
38949,noised,pubmed-noised
38950,repetitive,pubmed-repetitive
38951,noised,pubmed-noised
38952,noised,pubmed-noised
38953,clean,pubmed-clean
38954,clean,pubmed-clean
38955,clean,pubmed-clean
38956,clean,pubmed-clean
38957,noised,pubmed-noised
38958,noised,pubmed-noised
38959,noised,pubmed-noised
38960,repetitive,pubmed-repetitive
38961,repetitive,pubmed-repetitive
38962,clean,pubmed-clean
38963,noised,pubmed-noised
38964,clean,pubmed-clean
38965,noised,pubmed-noised
38966,repetitive,pubmed-repetitive
38967,noised,pubmed-noised
38968,noised,pubmed-noised
38969,noised,pubmed-noised
38970,repetitive,pubmed-repetitive
38971,noised,pubmed-noised
38972,clean,pubmed-clean
38973,clean,pubmed-clean
38974,repetitive,pubmed-repetitive
38975,repetitive,pubmed-repetitive
38976,noised,pubmed-noised
38977,repetitive,pubmed-repetitive
38978,clean,pubmed-clean
38979,noised,pubmed-noised
38980,repetitive,pubmed-repetitive
38981,repetitive,pubmed-repetitive
38982,noised,pubmed-noised
38983,repetitive,pubmed-repetitive
38984,clean,pubmed-clean
38985,clean,pubmed-clean
38986,clean,pubmed-clean
38987,clean,pubmed-clean
38988,noised,pubmed-noised
38989,noised,pubmed-noised
38990,repetitive,pubmed-repetitive
38991,repetitive,pubmed-repetitive
38992,clean,pubmed-clean
38993,repetitive,pubmed-repetitive
38994,noised,pubmed-noised
38995,clean,pubmed-clean
38996,noised,pubmed-noised
38997,clean,pubmed-clean
38998,clean,pubmed-clean
38999,noised,pubmed-noised
39000,clean,pubmed-clean
39001,clean,pubmed-clean
39002,repetitive,pubmed-repetitive
39003,repetitive,pubmed-repetitive
39004,clean,pubmed-clean
39005,noised,pubmed-noised
39006,noised,pubmed-noised
39007,clean,pubmed-clean
39008,repetitive,pubmed-repetitive
39009,clean,pubmed-clean
39010,repetitive,pubmed-repetitive
39011,noised,pubmed-noised
39012,repetitive,pubmed-repetitive
39013,repetitive,pubmed-repetitive
39014,noised,pubmed-noised
39015,noised,pubmed-noised
39016,clean,pubmed-clean
39017,repetitive,pubmed-repetitive
39018,clean,pubmed-clean
39019,clean,pubmed-clean
39020,repetitive,pubmed-repetitive
39021,clean,pubmed-clean
39022,noised,pubmed-noised
39023,clean,pubmed-clean
39024,clean,pubmed-clean
39025,repetitive,pubmed-repetitive
39026,clean,pubmed-clean
39027,noised,pubmed-noised
39028,repetitive,pubmed-repetitive
39029,noised,pubmed-noised
39030,repetitive,pubmed-repetitive
39031,repetitive,pubmed-repetitive
39032,repetitive,pubmed-repetitive
39033,clean,pubmed-clean
39034,repetitive,pubmed-repetitive
39035,noised,pubmed-noised
39036,noised,pubmed-noised
39037,clean,pubmed-clean
39038,repetitive,pubmed-repetitive
39039,clean,pubmed-clean
39040,clean,pubmed-clean
39041,clean,pubmed-clean
39042,repetitive,pubmed-repetitive
39043,clean,pubmed-clean
39044,noised,pubmed-noised
39045,repetitive,pubmed-repetitive
39046,clean,pubmed-clean
39047,clean,pubmed-clean
39048,noised,pubmed-noised
39049,clean,pubmed-clean
39050,clean,pubmed-clean
39051,clean,pubmed-clean
39052,repetitive,pubmed-repetitive
39053,repetitive,pubmed-repetitive
39054,clean,pubmed-clean
39055,clean,pubmed-clean
39056,noised,pubmed-noised
39057,noised,pubmed-noised
39058,noised,pubmed-noised
39059,repetitive,pubmed-repetitive
39060,noised,pubmed-noised
39061,clean,pubmed-clean
39062,noised,pubmed-noised
39063,repetitive,pubmed-repetitive
39064,clean,pubmed-clean
39065,clean,pubmed-clean
39066,repetitive,pubmed-repetitive
39067,clean,pubmed-clean
39068,clean,pubmed-clean
39069,noised,pubmed-noised
39070,clean,pubmed-clean
39071,noised,pubmed-noised
39072,repetitive,pubmed-repetitive
39073,clean,pubmed-clean
39074,repetitive,pubmed-repetitive
39075,repetitive,pubmed-repetitive
39076,noised,pubmed-noised
39077,clean,pubmed-clean
39078,repetitive,pubmed-repetitive
39079,noised,pubmed-noised
39080,noised,pubmed-noised
39081,repetitive,pubmed-repetitive
39082,noised,pubmed-noised
39083,clean,pubmed-clean
39084,clean,pubmed-clean
39085,noised,pubmed-noised
39086,noised,pubmed-noised
39087,clean,pubmed-clean
39088,clean,pubmed-clean
39089,clean,pubmed-clean
39090,noised,pubmed-noised
39091,noised,pubmed-noised
39092,clean,pubmed-clean
39093,repetitive,pubmed-repetitive
39094,clean,pubmed-clean
39095,clean,pubmed-clean
39096,repetitive,pubmed-repetitive
39097,clean,pubmed-clean
39098,clean,pubmed-clean
39099,clean,pubmed-clean
39100,clean,pubmed-clean
39101,noised,pubmed-noised
39102,repetitive,pubmed-repetitive
39103,repetitive,pubmed-repetitive
39104,clean,pubmed-clean
39105,noised,pubmed-noised
39106,clean,pubmed-clean
39107,clean,pubmed-clean
39108,clean,pubmed-clean
39109,clean,pubmed-clean
39110,noised,pubmed-noised
39111,noised,pubmed-noised
39112,noised,pubmed-noised
39113,noised,pubmed-noised
39114,noised,pubmed-noised
39115,clean,pubmed-clean
39116,noised,pubmed-noised
39117,repetitive,pubmed-repetitive
39118,clean,pubmed-clean
39119,repetitive,pubmed-repetitive
39120,noised,pubmed-noised
39121,noised,pubmed-noised
39122,repetitive,pubmed-repetitive
39123,clean,pubmed-clean
39124,noised,pubmed-noised
39125,repetitive,pubmed-repetitive
39126,repetitive,pubmed-repetitive
